ID_UNIVERSAL,LUGAR_TRABAJO,MERCADO,PROVINCIA,REGION,ANTIGUEDAD,PROMEDIO_EVALUACION,NUM_FEEDBACKS,NUM_CURSOS,SCORE_EDUCACION,NUM_IDIOMAS,MOVILIDAD_DISPONIBLE,COMPETENCIA_GENERAL,liderazgo,comunicacion,trabajo_en_equipo,resolucion_problemas,orientacion_resultados,pensamiento_critico
1849689,Ori-Zenia,España,Alicante,Comunidad Valenciana,2.25,0.0,0.0,8.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
1819843,Mad-Gran Plaza 2,España,Madrid,Madrid,3.42,2.0,1.0,4.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.296555392219376,0.527219372304745
272399,Jaen-Jaen Plaza,España,Jaen,Andalucía,17.42,2.0,2.0,65.0,0.0,4.0,0.0,11.15,0.0,0.0964901838925182,0.0,0.14216402886377025,0.0,0.0
128405,Tfe-Castillo,España,Tenerife,Canarias,6.83,4.5,0.0,7.0,0.0,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0
273482,Ond-Portal De La Marina,España,Alicante,Comunidad Valenciana,5.83,0.0,0.0,29.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0
1872353,Val-Aqua Multiespacio,España,Valencia,Comunidad Valenciana,1.17,0.0,0.0,18.0,4.0,2.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0
1286877,Mal-Larios Centro,España,Malaga,Andalucía,10.0,0.0,0.0,8.0,0.0,2.0,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0
1562571,Adeje-Siam Mall,España,Tenerife,Canarias,9.83,0.0,0.0,7.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0
1657814,Mad-Narvaez,España,Madrid,Madrid,6.75,3.0,1.0,54.0,0.0,0.0,0.0,9.4,0.0,0.12055611915573143,0.0,0.0,0.0,0.0
940910,Por-Ballonti,España,Bizkaia,País Vasco,16.5,4.0,0.0,12.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0
120920,Mal-Vallereal,España,Cantabria,Cantabria,24.0,0.0,0.0,38.0,0.0,1.0,0.0,5.8,0.0,0.1686477863039343,0.11306285736478479,0.0,0.0,0.0
138532,Lp-7 Palmas,España,Las Palmas,Canarias,17.75,0.0,0.0,7.0,0.0,1.0,0.0,1.1500000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1624993,Elche-L'aljub,España,Alicante,Comunidad Valenciana,7.92,0.0,0.0,11.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0
166364,Tar-Parc Central,España,Tarragona,Cataluña,5.92,4.0,0.0,49.0,0.0,1.0,0.0,9.049999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1443469,Adeje-Siam Mall,España,Tenerife,Canarias,11.0,2.5,1.0,60.0,0.0,1.0,0.0,10.2,0.4600522353255323,0.16657648289493246,0.12451839218280727,0.0,0.0,0.0
117693,Bcn-Glorias,España,Barcelona,Cataluña,27.58,3.5,0.0,42.0,0.0,1.0,0.0,7.8,0.0,0.0,0.200236202852649,0.0,0.0,0.0
132275,S.Fern-Bahia Sur,España,Cadiz,Andalucía,19.17,0.0,0.0,6.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
143873,Sev-Airesur,España,Sevilla,Andalucía,17.67,2.6666666666666665,0.0,27.0,0.0,1.0,0.0,5.216666666666666,0.0,0.11908122285437282,0.0,0.0,0.0,0.0
128121,Cord-La Sierra,España,Cordoba,Andalucía,20.33,0.0,0.0,29.0,0.0,1.0,0.0,4.449999999999999,0.0,0.0,0.0,0.0,0.0,0.0
148568,Alc.Hen-Alcala Magna,España,Madrid,Madrid,17.5,4.0,0.0,14.0,3.0,1.0,1.0,4.45,0.0,0.0,0.0,0.0,0.0,0.0
133490,Zar-Damas,España,Zaragoza,Aragón,18.33,0.0,0.0,18.0,0.0,2.0,0.0,2.9,0.0,0.0,0.24461932467644745,0.0,0.0,0.0
119956,Pare-Parque Principado,España,Asturias,Asturias,25.0,4.0,0.0,110.0,0.0,0.0,0.0,18.1,0.0,0.420341124155754,0.05872881071534967,0.0,0.0,0.0
124496,Elche-L'aljub,España,Alicante,Comunidad Valenciana,21.67,0.0,0.0,21.0,0.0,1.0,0.0,3.25,0.0,0.0,0.19877441593708206,0.0,0.0,0.0
121788,Bcn-Diagonal Mar,España,Barcelona,Cataluña,23.33,0.0,0.0,31.0,0.0,0.0,0.0,4.6499999999999995,0.0,0.0,0.13399624526539977,0.0,0.0,0.0
1867324,Mad-Preciados,España,Madrid,Madrid,1.42,4.0,1.0,0.0,0.0,0.0,0.0,1.7000000000000002,0.0,0.0,0.0,0.0,0.0,0.0
183786,Val-Colon,España,Valencia,Comunidad Valenciana,11.08,4.0,0.0,23.0,0.0,0.0,0.0,5.05,0.0,0.105181041000646,0.0,0.0,0.0,0.0
167686,Mall-C.C. Porto Pi,España,Baleares,Baleares,14.58,2.0,1.0,54.0,0.0,1.0,0.0,9.1,0.0,0.15903566227368876,0.0,0.0,0.0,0.0
138951,Mad-Plenilunio,España,Madrid,Madrid,18.17,0.0,0.0,12.0,0.0,1.0,1.0,1.95,0.0,0.0,0.30299542363092574,0.0,0.0,0.0
133788,Stgo-As Cancelas,España,A Coruña,Galicia,18.75,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.1849883996132904,0.2099802840715925,0.0,0.0,0.0
1846777,Jaen-Jaen Plaza,España,Jaen,Andalucía,0.5,0.0,0.0,31.0,2.0,0.0,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0
139052,Zar-Damas,España,Zaragoza,Aragón,18.08,0.0,0.0,44.0,3.0,3.0,0.0,7.499999999999999,0.0,0.2639537958345691,0.1148193192351711,0.0,0.0,0.0
1252048,Cor-Marineda City,España,A Coruña,Galicia,15.17,4.0,0.0,32.0,0.0,1.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0
1602825,Cord-La Sierra,España,Cordoba,Andalucía,9.0,0.0,0.0,42.0,0.0,1.0,0.0,6.3999999999999995,0.0,0.2455680678113656,0.19777737735330825,0.0,0.0,0.0
139819,Cor-Plaza De  Lugo,España,A Coruña,Galicia,18.0,4.0,0.0,5.0,0.0,1.0,0.0,2.45,0.0,0.40699792698153026,0.0,0.0,0.0,0.0
132074,Cord-Jesus Y Maria 9,España,Cordoba,Andalucía,19.25,0.0,0.0,16.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0
996029,Mal-Plaza Mayor,España,Malaga,Andalucía,13.58,4.0,1.0,0.0,0.0,1.0,0.0,1.8000000000000003,0.0,0.0,0.0,0.0,0.0,0.0
1649985,S.Seb-N.Mercado,España,Gipuzkoa,País Vasco,6.92,0.0,0.0,31.0,5.0,3.0,1.0,5.999999999999999,0.0,0.12612315057959553,0.14316235527238444,0.0,0.0,0.0
125622,Stgo-As Cancelas,España,A Coruña,Galicia,21.25,4.0,0.0,15.0,0.0,1.0,0.0,3.95,0.0,0.0,0.0,0.0,0.0,0.0
1819209,Mad-Parquesur,España,Madrid,Madrid,2.92,4.0,2.0,17.0,0.0,0.0,0.0,4.35,0.0,0.10977617589750913,0.0,0.0,0.0,0.0
277214,Stgo-As Cancelas,España,A Coruña,Galicia,17.25,4.0,0.0,29.0,0.0,1.0,0.0,6.049999999999999,0.0,0.20078151855085033,0.0,0.0,0.0,0.0
1660701,Ben-La Marina,España,Alicante,Comunidad Valenciana,6.58,3.6666666666666665,1.0,13.0,0.0,0.0,0.0,3.5166666666666666,0.0,0.18401169793375516,0.0,0.0,0.0,0.0
118706,Gij-Moros,España,Asturias,Asturias,26.25,0.0,0.0,18.0,2.0,3.0,0.0,3.3999999999999995,0.0,0.19208040863056078,0.21803042165426145,0.0,0.0,0.0
1876967,Mad-Zielo,España,Madrid,Madrid,0.08,0.0,0.0,23.0,5.0,1.0,0.0,4.549999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1870379,Ori-Zenia,España,Alicante,Comunidad Valenciana,1.17,2.0,1.0,27.0,4.0,1.0,0.0,5.85,0.0,0.16780482882866746,0.0,0.0,0.0,0.0
1861656,Ceu-Calle Real,España,Ceuta,Ceuta,0.25,2.0,1.0,11.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0
1633565,Mall-San Miguel,España,Baleares,Baleares,3.92,4.142857142857143,6.0,36.0,0.0,0.0,0.0,7.657142857142857,0.2396513235466997,0.2256986337157761,0.0,0.0,0.0,0.0
1889601,Alic-Maisonnave,España,Alicante,Comunidad Valenciana,0.58,0.0,0.0,27.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0
1237718,Sev-Lagoh,España,Sevilla,Andalucía,16.25,4.333333333333333,3.0,40.0,0.0,1.0,0.0,8.133333333333333,0.46792400076472124,0.0558403265131732,0.0633843400364451,0.0,0.0,0.0
125261,Bil-Artea Parque Comercial,España,Bizkaia,País Vasco,21.25,0.0,0.0,10.0,0.0,0.0,0.0,1.5,0.0,0.27951789202130567,0.3172806862074702,0.0,0.0,0.0
1488560,Vigo-Cc Gran Via De Vigo,España,Pontevedra,Galicia,10.42,4.0,2.0,27.0,0.0,0.0,0.0,5.85,0.0,0.0,0.0,0.0,0.0,0.0
1867345,Elche-L'aljub,España,Alicante,Comunidad Valenciana,0.33,0.0,0.0,6.0,0.0,0.0,0.0,0.8999999999999999,0.0,0.0,0.0,0.0,0.0,0.0
1680935,Bcn-Maquinista,España,Barcelona,Cataluña,5.75,0.0,0.0,5.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
136259,Bara-Max Center,España,Bizkaia,País Vasco,18.5,4.0,0.0,11.0,0.0,1.0,0.0,3.35,0.0,0.20014284459771234,0.0,0.0,0.0,0.0
1853933,Urd-Venta Peio,España,Navarra,Navarra,1.92,0.0,0.0,7.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0
1286773,Vall-Menendez Pelayo,España,Valladolid,Castilla Y Leon,11.83,0.0,0.0,7.0,0.0,1.0,0.0,1.1500000000000001,0.0,0.0,0.0,0.0,0.0,0.0
218766,Corn-Splau,España,Barcelona,Cataluña,17.42,0.0,0.0,14.0,0.0,1.0,1.0,2.25,0.0,0.0,0.0,0.0,0.0,0.0
1874396,Bcn-Paseo Gracia 13,España,Barcelona,Cataluña,1.0,2.0,0.0,12.0,0.0,0.0,0.0,2.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
1562358,Mall-Porto Pi,España,Baleares,Baleares,7.75,4.0,6.0,21.0,0.0,0.0,0.0,5.35,0.0,0.21088460259647018,0.0,0.0,0.0,0.0
1841743,Mall-C.C. Porto Pi,España,Baleares,Baleares,2.5,3.0,2.0,76.0,0.0,0.0,0.0,12.8,0.0,0.16607984096016296,0.0,0.0,0.0,0.0
1526424,Cor-Marineda City,España,A Coruña,Galicia,7.83,0.0,0.0,16.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0
130109,Bcn-Maquinista,España,Barcelona,Cataluña,19.67,4.0,0.0,18.0,0.0,1.0,0.0,4.3999999999999995,0.0,0.0,0.0,0.6410817514348076,0.0,0.0
1883604,Mur-Nueva Condomina,España,Murcia,Murcia,6.83,0.0,0.0,7.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.0,0.0,0.0
1818138,Mad-H2ocio,España,Madrid,Madrid,2.67,0.0,0.0,21.0,0.0,4.0,1.0,3.5999999999999996,0.0,0.0,0.2084745802288728,0.0,0.0,0.0
1868616,Vall-Interikea,España,Valladolid,Castilla Y Leon,0.92,4.0,1.0,7.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,0.0,0.0,0.0
1836235,Cast-Salera,España,Castellon,Comunidad Valenciana,2.75,0.0,0.0,7.0,0.0,2.0,0.0,1.25,0.0,0.30895258521201174,0.0,0.0,0.0,0.0
116304,Bcn-Pelayo,España,Barcelona,Cataluña,41.5,0.0,0.0,13.0,0.0,0.0,1.0,2.0,0.0,0.0,0.28719221282533813,0.0,0.0,0.0
1849335,Bcn-Cataluña,España,Barcelona,Cataluña,1.83,2.0,0.0,5.0,0.0,0.0,0.0,1.55,0.0,0.0,0.0,0.0,0.0,0.0
125931,Algec-Puerto Europa,España,Cadiz,Andalucía,21.08,0.0,0.0,7.0,0.0,1.0,0.0,1.1500000000000001,0.0,0.0,0.0,0.0,0.0,0.0
1873549,Badaj-El Faro,España,Badajoz,Extremadura,1.08,0.0,0.0,11.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0
124852,Pam-San Ignacio,España,Navarra,Navarra,21.5,0.0,1.0,26.0,0.0,0.0,0.0,4.0,0.0,0.24514615579220742,0.16434799088265925,0.0,0.0,0.0
934012,Cor-Marineda City,España,A Coruña,Galicia,16.58,0.0,0.0,30.0,0.0,3.0,1.0,4.85,0.0,0.10307539868416375,0.27872779911299594,0.0,0.0,0.0
1820125,Mad-Gran Plaza 2,España,Madrid,Madrid,2.58,0.0,0.0,21.0,4.0,2.0,0.0,4.15,0.0,0.174499395801373,0.1980742185850073,0.0,0.0,0.0
1504430,Bcn-Diagonal,España,Barcelona,Cataluña,8.58,0.0,0.0,11.0,3.0,2.0,1.0,2.5,0.0,0.0,0.30564187951102223,0.0,0.0,0.0
1866312,Sev-C.C. Los Arcos,España,Sevilla,Andalucía,1.08,0.0,0.0,5.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0
1613111,Adeje-Siam Mall,España,Tenerife,Canarias,6.17,2.0,2.0,9.0,0.0,0.0,0.0,2.3499999999999996,0.0,0.0,0.0,0.0,0.26745065971645593,0.0
1847250,Corn-Splau,España,Barcelona,Cataluña,2.17,2.0,1.0,4.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0
1826335,Sag-L'epicentre,España,Valencia,Comunidad Valenciana,3.08,0.0,0.0,16.0,0.0,1.0,0.0,2.5,0.0,0.4137219232779562,0.0,0.0,0.0,0.0
1809126,Bcn-Paseo Gracia,España,Barcelona,Cataluña,3.83,0.0,0.0,11.0,0.0,4.0,0.0,2.05,0.0,0.0,0.34063407783421273,0.0,0.0,0.0
1898459,Dos Herm-Way Dos Hermanas,España,Sevilla,Andalucía,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121219,Arm-Nevada Parque Comercial,España,Granada,Andalucía,20.92,3.3333333333333335,2.0,17.0,0.0,1.0,0.0,4.183333333333333,0.35090892057523154,0.10272675866900383,0.0,0.0,0.0,0.0
1880963,Mog-Mogan Mall,España,Las Palmas,Canarias,0.25,0.0,0.0,27.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0,0.0,0.0
120010,S.Seb-Garbera,España,Gipuzkoa,País Vasco,25.0,0.0,0.0,30.0,0.0,4.0,0.0,4.9,0.0,0.0,0.1544997949854243,0.0,0.0,0.0
UK1039244,Esp-Finestrelles,España,Barcelona,Cataluña,8.17,1.3333333333333333,0.0,18.0,0.0,2.0,1.0,3.483333333333333,0.0,0.19890951572282373,0.0,0.0,0.0,0.0
1663767,Mad-Castellana,España,Madrid,Madrid,4.08,0.0,0.0,16.0,0.0,2.0,1.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0
1819760,S.Seb-N.Mercado,España,Gipuzkoa,País Vasco,3.42,0.0,0.0,13.0,1.0,1.0,1.0,2.3,0.0,0.0,0.2665826614962303,0.0,0.0,0.0
138618,Vall-Menendez Pelayo,España,Valladolid,Castilla Y Leon,16.08,4.5,2.0,16.0,0.0,2.0,0.0,4.6000000000000005,0.0,0.0,0.0,0.0,0.0,0.0
1598414,Mal-Constitucion,España,Malaga,Andalucía,6.92,4.0,2.0,22.0,0.0,1.0,0.0,5.199999999999999,0.0,0.28572778611651034,0.0,0.0,0.0,0.0
115357,Mall-Born,España,Baleares,Baleares,35.5,4.0,0.0,42.0,4.0,1.0,0.0,8.8,0.0,0.16990944715042577,0.11390868513078062,0.0,0.0,0.0
1861974,S.Cug-Sant Cugat,España,Barcelona,Cataluña,1.58,0.0,0.0,60.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
1253970,Badaj-El Faro,España,Badajoz,Extremadura,15.0,4.0,0.0,24.0,0.0,1.0,0.0,5.299999999999999,0.0,0.4494008811727392,0.0,0.0,0.0,0.0
1662581,Sant-Jesus Monasterio,España,Cantabria,Cantabria,6.5,4.0,1.0,20.0,0.0,1.0,0.0,4.8,0.0,0.196833050537325,0.0,0.0,0.0,0.3580027317930613
1807698,S.Seb-N.Mercado,España,Gipuzkoa,País Vasco,3.58,0.0,0.0,14.0,4.0,3.0,0.0,3.2,0.0,0.0,0.27949079881383465,0.0,0.0,0.0
127043,Mal-Marques Larios,España,Malaga,Andalucía,18.92,4.0,2.0,35.0,0.0,1.0,0.0,7.1499999999999995,0.0,0.05888923216039612,0.2888552840914776,0.1681601180784078,0.0,0.0
571302,S.Seb-Fuenterrabia,España,Gipuzkoa,País Vasco,16.75,0.0,0.0,13.0,0.0,1.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0
136633,S.Seb-Garbera,España,Gipuzkoa,País Vasco,16.17,4.2,4.0,37.0,0.0,1.0,0.0,7.7299999999999995,0.0,0.1305977695517258,0.0,0.0,0.0,0.0
283624,Mad-Islazul,España,Madrid,Madrid,17.0,0.0,1.0,17.0,3.0,2.0,0.0,3.45,0.0,0.0,0.18715928842917617,0.0,0.0,0.0
1264005,Vigo-Cc Gran Via De Vigo,España,Pontevedra,Galicia,14.33,4.0,1.0,15.0,0.0,1.0,0.0,4.05,0.0,0.1293855809883892,0.0,0.0,0.0,0.0
1820769,Tfe-Meridiano,España,Tenerife,Canarias,0.92,4.0,1.0,5.0,0.0,0.0,0.0,2.45,0.0,0.0,0.0,0.0,0.0,0.0
142177,Mad-Serrano,España,Madrid,Madrid,15.25,4.5,2.0,12.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0
284270,Ecija-N4,España,Sevilla,Andalucía,17.0,4.5,1.0,25.0,0.0,0.0,0.0,5.65,0.0,0.0,0.0,0.0,0.0,0.0
1889895,Mad-Serrano,España,Madrid,Madrid,0.58,0.0,0.0,21.0,0.0,0.0,0.0,3.15,0.0,0.0,0.0,0.0,0.0,0.0
1898194,Val-Colon,España,Valencia,Comunidad Valenciana,0.25,0.0,0.0,24.0,0.0,0.0,0.0,3.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
1808158,Vall-Constitucion,España,Valladolid,Castilla Y Leon,3.83,0.0,1.0,47.0,0.0,1.0,0.0,7.249999999999999,0.0,0.23875790202012,0.11357108185042034,0.0,0.0,0.0
1679283,Mall-Born,España,Baleares,Baleares,3.83,0.0,0.0,11.0,4.0,2.0,1.0,2.7,0.0,0.0,0.3384614465907281,0.0,0.0,0.0
139609,Vigo-Cc Gran Via De Vigo,España,Pontevedra,Galicia,18.08,4.0,2.0,21.0,0.0,1.0,0.0,5.05,0.0,0.2955123195141337,0.24480807026297585,0.20955326896596435,0.0,0.0
1622562,Adeje-Siam Mall,España,Tenerife,Canarias,8.08,0.0,0.0,17.0,0.0,1.0,0.0,2.65,0.0,0.0,0.0,0.0,0.0,0.0
1644374,Arm-Nevada Parque Comercial,España,Granada,Andalucía,2.33,4.0,1.0,120.0,0.0,0.0,0.0,19.7,0.12470186968555828,0.08422935124582014,0.04555806477923985,0.0,0.0,0.0
936024,Cor-Compostela-Picavia,España,A Coruña,Galicia,16.58,0.0,0.0,5.0,0.0,1.0,0.0,0.85,0.0,0.0,0.0,0.0,0.0,0.0
1807661,Mad-Preciados,España,Madrid,Madrid,2.42,2.0,2.0,1.0,0.0,0.0,0.0,1.15,0.0,0.0,0.0,0.0,0.0,0.0
1866988,Sev-Tetuan,España,Sevilla,Andalucía,6.83,0.0,0.0,16.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0
1865494,Mad-Gran Plaza 2,España,Madrid,Madrid,1.42,0.0,0.0,21.0,4.0,2.0,0.0,4.15,0.0,0.0,0.0,0.0,0.0,0.0
1808947,Fue-Parque Miramar,España,Malaga,Andalucía,2.5,0.0,0.0,56.0,4.0,0.0,1.0,9.250000000000002,0.0,0.14886638396242613,0.0998012432017462,0.0,0.0,0.0
283386,Cord-La Morea,España,Navarra,Navarra,17.08,0.0,0.0,16.0,0.0,1.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0
1844980,Mad-Plaza Rio 2,España,Madrid,Madrid,6.83,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
1676739,Sev-Velazquez,España,Sevilla,Andalucía,3.08,2.0,1.0,7.0,0.0,0.0,0.0,1.9500000000000002,0.0,0.0,0.0,0.0,0.0,0.0
1865420,Mad-Preciados,España,Madrid,Madrid,1.42,0.0,0.0,15.0,4.0,0.0,1.0,3.0999999999999996,0.0,0.0,0.24622371122202483,0.0,0.0,0.0
1641306,Mad-Oasiz,España,Madrid,Madrid,7.42,0.0,0.0,35.0,0.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0
1896541,Badaj-El Faro Del Guadiana,España,Badajoz,Extremadura,0.25,0.0,0.0,17.0,0.0,0.0,0.0,2.55,0.0,0.0,0.0,0.0,0.0,0.0
122508,Bcn-L'illa,España,Barcelona,Cataluña,20.58,0.0,0.0,7.0,0.0,2.0,0.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0
1891150,Mad-Preciados,España,Madrid,Madrid,0.5,0.0,0.0,29.0,5.0,5.0,1.0,5.8999999999999995,0.0,0.0,0.0,0.0,0.0,0.0
1863726,Zar-Independencia,España,Zaragoza,Aragón,1.58,0.0,0.0,2.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0
1679713,Tfe-C.C. Meridiano,España,Tenerife,Canarias,5.75,0.0,0.0,26.0,4.0,3.0,1.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0
1261700,Huel-Holea Carrefour,España,Huelva,Andalucía,12.5,0.0,0.0,13.0,0.0,1.0,0.0,2.05,0.0,0.0,0.0,0.0,0.0,0.0
1820603,Badaj-El Faro,España,Badajoz,Extremadura,3.0,4.0,1.0,23.0,0.0,1.0,0.0,5.25,0.0,0.4043274393589123,0.0,0.0,0.0,0.0
124305,Gra-Reyes Catolicos 21,España,Granada,Andalucía,21.75,4.0,2.0,38.0,0.0,1.0,0.0,7.6,0.0,0.1358474593527672,0.0,0.0,0.0,0.0
1517493,Mad-Plenilunio,España,Madrid,Madrid,10.42,4.0,1.0,67.0,0.0,0.0,0.0,11.75,0.0,0.14991655551590535,0.0,0.0,0.0,0.0
1599371,Marb-Marin Banus,España,Malaga,Andalucía,9.33,4.0,3.0,12.0,0.0,0.0,0.0,3.7,0.0,0.0,0.30932914920635085,0.0,0.0,0.0
1891118,Mad-La Gavia,España,Madrid,Madrid,0.5,0.0,0.0,11.0,0.0,0.0,0.0,1.65,0.0,0.0,0.0,0.0,0.0,0.0
271039,Jerez-Area Sur,España,Cadiz,Andalucía,17.5,4.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
121849,Sev-Sevilla Factory Aeropuerto,España,Sevilla,Andalucía,23.17,4.0,1.0,26.0,0.0,1.0,0.0,5.699999999999999,0.0,0.20115390596129837,0.0,0.0,0.0,0.0
1551186,Alc.Guad-Los Alcores,España,Sevilla,Andalucía,7.33,0.0,0.0,38.0,0.0,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0
1846317,Val-Nuevo Centro,España,Valencia,Comunidad Valenciana,0.58,0.0,0.0,29.0,0.0,1.0,0.0,4.449999999999999,0.0,0.1272240515817745,0.14441198771234007,0.0,0.0,0.0
121479,Mal-Plaza Mayor,España,Malaga,Andalucía,23.08,0.0,0.0,20.0,0.0,1.0,0.0,3.1,0.0,0.18616800730319308,0.21131925645222072,0.0,0.0,0.0
1815776,Bcn-Cataluña,España,Barcelona,Cataluña,3.58,0.0,0.0,26.0,3.0,3.0,1.0,4.85,0.0,0.0,0.0,0.0,0.0,0.0
1865281,Gir-Espai Girones,España,Gerona,Cataluña,1.42,0.0,0.0,32.0,2.0,0.0,1.0,5.25,0.0,0.0,0.0,0.0,0.0,0.0
272941,Cor-Cuatro Caminos,España,A Coruña,Galicia,17.42,0.0,0.0,8.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
1842292,Bcn-Paseo Gracia,España,Barcelona,Cataluña,2.5,0.0,0.0,8.0,0.0,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0
1860900,Tar-Parc Central,España,Tarragona,Cataluña,1.33,0.0,0.0,17.0,0.0,0.0,1.0,2.5999999999999996,0.0,0.0,0.0,0.0,0.0,0.0
1832771,Cor-Marineda City,España,A Coruña,Galicia,1.42,0.0,0.0,28.0,4.0,4.0,1.0,5.45,0.0,0.0,0.15160413358784078,0.0,0.0,0.0
120744,Mal-El Ingenio,España,Malaga,Andalucía,24.42,0.0,0.0,69.0,0.0,2.0,0.0,10.549999999999999,0.0,0.2336842083466654,0.09004174276252208,0.0,0.0,0.0
1891288,Gir-Espai Girones,España,Gerona,Cataluña,0.5,0.0,0.0,16.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0
1246769,Mad-Plaza Norte 2,España,Madrid,Madrid,15.0,3.6,2.0,15.0,0.0,1.0,0.0,3.99,0.0,0.0,0.0,0.0,0.0,0.33272228536493204
116462,Mur-Constitucion,España,Murcia,Murcia,31.75,0.0,0.0,28.0,0.0,0.0,0.0,4.2,0.0,0.1471060000972385,0.1669799822779516,0.0,0.0,0.0
123794,Badaj-El Faro,España,Badajoz,Extremadura,22.0,0.0,0.0,4.0,0.0,1.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0
127256,Bil-Gran Via,España,Bizkaia,País Vasco,20.58,0.0,0.0,40.0,0.0,2.0,1.0,6.25,0.0,0.10303882795910627,0.11695934669680037,0.0,0.0,0.0
131594,Mad-Centro Oeste,España,Madrid,Madrid,19.33,0.0,0.0,29.0,0.0,1.0,0.0,4.449999999999999,0.0,0.0,0.1410843960599639,0.0,0.0,0.0
120773,Burg-Condestable,España,Burgos,Castilla Y Leon,24.33,0.0,0.0,22.0,0.0,1.0,0.0,3.4,0.0,0.16304920873621914,0.0,0.0,0.0,0.0
118820,Mad-Plaza España,España,Madrid,Madrid,26.08,0.0,0.0,22.0,3.0,4.0,0.0,4.3,0.0,0.0,0.19939460975212236,0.0,0.0,0.0
141110,Ori-Zenia,España,Alicante,Comunidad Valenciana,17.83,0.0,0.0,12.0,0.0,0.0,0.0,1.7999999999999998,0.0,0.0,0.0,0.0,0.0,0.0
1598627,S.Fern-Bahia Sur,España,Cadiz,Andalucía,6.42,0.0,0.0,15.0,0.0,1.0,0.0,2.35,0.0,0.0,0.0,0.0,0.0,0.0
126115,Badaj-El Faro,España,Badajoz,Extremadura,21.0,2.0,1.0,79.0,4.0,3.0,0.0,13.850000000000001,0.0,0.08475543184105513,0.05682073575437383,0.0,0.1231833532187527,0.0
125742,Mall-Born,España,Baleares,Baleares,21.17,0.0,0.0,25.0,0.0,3.0,1.0,4.1,0.0,0.1452268811260374,0.1648469948246736,0.0,0.0,0.0
1847888,Vigo-Gran Via,España,Pontevedra,Galicia,0.33,0.0,0.0,37.0,0.0,0.0,0.0,5.55,0.0,0.0,0.0,0.0,0.0,0.0
